TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,AgeGroup,AmountGroup,Cluster
1339012.1670000001,2023-11-27 16:10:37,1,27,2,2746.0,1,44380.0,5.0,101518975.00999999,2024-11-04 8:07:11,0,1,1
283990.06000000006,2023-01-23 16:48:16,1,40,1,1258.0,3,10160.0,5.0,22146360.251,2024-11-04 8:06:39,2,0,3
42713.861000000004,2023-01-30 18:50:00,1,35,1,1196.0,3,16250.0,5.0,83070032.2012,2024-11-04 8:08:53,2,0,3
1650.471,2023-02-13 17:49:27,1,7,0,1568.0,3,40320.0,5.0,20191110.312799998,2024-11-04 8:12:22,2,0,2
1452761.595,2023-01-23 17:22:25,1,1,1,4048.0000000000005,0,58880.0,5.0,156997760.12019998,2024-11-04 8:11:06,1,1,2
62286.131,2023-03-10 18:59:46,1,5,2,1940.0,0,2910.0000000000005,5.0,128775840.50319998,2024-11-04 8:09:33,2,0,2
39605.324,2023-04-20 16:01:05,1,5,1,1382.0,3,17120.000000000004,5.0,14123780.6712,2024-11-04 8:09:17,2,0,2
1270490.0335000001,2023-02-02 16:52:26,1,1,1,1444.0,3,63520.0,5.0,29699727.451199997,2024-11-04 8:07:34,2,1,2
554106.5745,2023-11-13 16:42:16,1,20,3,3428.0,1,31910.0,5.0,131458563.02739999,2024-11-04 8:09:44,0,0,0
67255.9525,2023-09-27 18:52:36,1,4,1,1878.0,0,30460.0,5.0,213190777.51779997,2024-11-04 8:07:17,2,0,2
48700.673,2023-10-23 16:03:09,1,21,1,3552.0,1,19150.0,5.0,128178836.92699997,2024-11-04 8:11:41,0,0,0
1185197.1509999998,2023-01-30 16:34:16,1,22,0,2560.0,1,11610.0,5.0,87870756.19919999,2024-11-04 8:10:17,0,0,1
856555.7115,2023-12-12 17:41:53,1,15,0,3924.0,2,22340.0,5.0,116984833.91399999,2024-11-04 8:07:42,1,0,0
725172.052,2023-02-22 17:29:36,1,33,1,2064.0,1,59170.0,5.0,33542835.695399996,2024-11-04 8:06:53,2,0,3
21184.363999999998,2023-02-13 18:17:28,1,31,2,1878.0,1,12480.0,5.0,103884971.73959999,2024-11-04 8:10:40,2,0,1
528566.681,2023-07-24 17:09:05,1,13,0,2250.0,0,19440.0,5.0,144271006.58499998,2024-11-04 8:12:13,2,0,0
344932.73600000003,2023-07-12 16:11:30,1,30,2,4854.000000000001,2,23500.0,5.0,87914493.8148,2024-11-04 8:09:23,1,0,1
62055.869000000006,2023-06-21 16:52:25,1,18,1,2746.0,0,13060.0,5.0,116747103.60879996,2024-11-04 8:09:28,0,0,0
525611.652,2023-07-04 17:50:02,1,32,1,4916.000000000001,2,31620.0,5.0,67593462.04439999,2024-11-04 8:11:48,1,0,1
720432.4924999999,2023-12-05 17:57:39,1,13,1,1196.0,3,9290.0,5.0,19447422.080199998,2024-11-04 8:08:31,2,0,0
746394.533,2023-08-21 17:10:10,1,14,0,1444.0,3,44960.0,5.0,27074429.1434,2024-11-04 8:08:32,2,0,0
945686.294,2023-03-01 17:43:22,1,16,0,1568.0,3,11029.999999999998,5.0,8593947.645799998,2024-11-04 8:09:23,2,0,0
285621.0825,2023-11-29 16:46:49,1,23,0,3552.0,0,7260.000000000001,5.0,116073782.3564,2024-11-04 8:08:44,0,0,1
751537.0510000001,2023-07-10 17:29:39,1,43,1,3118.0,1,29880.0,5.0,35798149.479399994,2024-11-04 8:06:44,0,0,3
618791.008,2023-03-13 16:10:41,1,17,0,1692.0,3,16540.0,5.0,18423902.3682,2024-11-04 8:11:25,2,0,0
38895.349500000004,2023-12-04 16:27:40,1,24,1,1134.0,3,6390.0,5.0,11847193.148999998,2024-11-04 8:09:38,3,0,1
381889.78700000007,2023-05-29 16:31:37,1,15,0,3800.0,2,78020.0,5.0,69309196.46859999,2024-11-04 8:07:21,1,0,0
107187.221,2023-01-23 17:18:16,1,39,2,2436.0,1,19730.000000000004,5.0,79537996.59039998,2024-11-04 8:06:59,0,0,3
183346.3775,2023-04-10 16:25:15,1,21,1,2064.0,1,14800.000000000002,5.0,36221095.19759999,2024-11-04 8:10:13,2,0,0
915426.0295,2023-11-27 16:30:37,1,8,2,1692.0,1,80630.0,5.0,97711570.94179998,2024-11-04 8:07:34,2,0,2
41082.838500000005,2023-12-04 16:27:03,1,21,2,3552.0,0,28720.0,5.0,9802534.0034,2024-11-04 8:08:40,0,0,0
533977.838,2023-10-02 16:20:52,1,17,1,1754.0,3,7550.0,5.0,20037284.8212,2024-11-04 8:07:37,2,0,0
413301.3615,2023-06-21 16:23:53,1,11,0,1692.0,3,62649.99999999999,5.0,23543286.137,2024-11-04 8:11:13,2,0,0
372967.13450000004,2023-04-26 17:55:11,1,25,0,4110.000000000001,0,46700.0,5.0,214163865.08119997,2024-11-04 8:09:28,1,0,1
72340.90500000001,2023-06-29 16:04:17,1,24,0,1258.0,3,31620.0,5.0,25901993.263999995,2024-11-04 8:12:08,2,0,1
37590.531500000005,2023-06-16 18:47:34,1,5,1,3986.0000000000005,2,35390.0,5.0,15794587.340599999,2024-11-04 8:10:31,1,0,2
156098.7075,2023-01-23 17:39:08,1,15,2,2560.0,1,29880.0,5.0,107000309.86299998,2024-11-04 8:07:04,0,0,0
895412.424,2023-09-04 16:57:31,1,19,0,3614.0,0,3200.0000000000005,5.0,162381354.7914,2024-11-04 8:09:20,0,0,0
761802.8985,2023-08-07 17:45:52,1,20,0,1382.0,3,29010.000000000004,5.0,10704213.214799998,2024-11-04 8:09:17,2,0,0
906618.508,2023-02-27 17:06:36,1,27,1,3428.0,1,25240.0,5.0,106053702.89679998,2024-11-04 8:09:59,0,0,1
128851.03750000002,2023-11-20 17:17:05,1,16,2,3676.0,0,4070.0000000000005,5.0,134314599.57259998,2024-11-04 8:10:53,1,0,0
197008.5895,2023-05-10 17:41:59,1,0,1,4916.000000000001,2,34520.0,5.0,69280186.82559998,2024-11-04 8:06:32,1,0,2
870179.5465,2023-01-02 16:06:29,1,39,1,4110.000000000001,0,42640.0,5.0,94711825.08819999,2024-11-04 8:08:56,1,0,3
512659.4145,2023-08-24 16:56:36,1,39,0,1630.0,3,49310.0,5.0,20568979.508799996,2024-11-04 8:07:54,2,0,3
213491.51100000003,2023-08-18 17:07:18,1,4,0,4110.000000000001,0,12480.0,5.0,213482956.6914,2024-11-04 8:07:47,1,0,2
232507.31450000004,2023-12-25 17:31:16,1,31,0,4234.000000000001,0,45830.0,5.0,193260408.9398,2024-11-04 8:10:12,1,0,1
409252.58800000005,2023-12-25 18:29:05,1,23,1,3180.0,2,27270.0,5.0,71942676.98339999,2024-11-04 8:11:27,0,0,1
360513.798,2023-08-10 16:39:44,1,26,0,3738.0,1,52210.0,5.0,32053227.719199996,2024-11-04 8:10:56,1,0,1
160780.70150000002,2023-10-12 16:37:49,1,26,0,3552.0,1,13640.0,5.0,75295745.41199999,2024-11-04 8:09:05,0,0,1
407065.099,2023-08-14 17:28:37,1,2,1,4482.000000000001,2,30460.0,5.0,107485440.3544,2024-11-04 8:08:46,1,0,2
190273.426,2023-02-28 17:55:00,1,37,2,4916.000000000001,2,58590.0,5.0,38792390.9392,2024-11-04 8:10:27,1,0,3
8136.184000000001,2023-04-17 16:46:31,1,36,2,2374.0,1,11029.999999999998,5.0,116376821.55019996,2024-11-04 8:07:54,2,0,3
260676.03250000003,2023-08-03 17:25:57,1,14,2,3552.0,2,78020.0,5.0,22023478.3786,2024-11-04 8:08:16,0,0,0
707154.0504999999,2023-04-03 16:09:09,1,33,1,4234.000000000001,0,9870.0,5.0,203756544.07939997,2024-11-04 8:06:56,1,0,3
32102.6205,2023-02-22 17:39:54,1,15,2,2808.0,1,13930.0,5.0,32767906.308799997,2024-11-04 8:09:36,0,0,0
608505.972,2023-12-11 16:03:50,1,13,1,2746.0,0,23210.0,5.0,214370056.69759998,2024-11-04 8:08:08,0,0,0
914581.7355,2023-07-25 17:17:49,1,5,0,4916.000000000001,2,33360.0,5.0,72810585.99499999,2024-11-04 8:09:09,1,0,2
300453.79300000006,2023-09-18 16:03:10,1,32,1,1506.0,3,46410.0,5.0,133617178.0014,2024-11-04 8:09:39,2,0,1
30202.959000000003,2023-01-09 16:05:02,1,10,1,1692.0,3,11029.999999999998,5.0,10267432.128399998,2024-11-04 8:10:02,2,0,2
678659.128,2023-11-06 16:32:58,1,19,3,4358.000000000001,2,42060.0,5.0,100821553.43879998,2024-11-04 8:08:35,1,0,0
570186.5375,2023-10-12 18:11:27,1,31,2,4730.000000000001,2,51630.0,5.0,81068961.90379998,2024-11-04 8:10:07,1,0,1
1243127.2325000002,2023-12-04 16:31:42,1,29,1,2250.0,0,35100.0,5.0,205001132.14779997,2024-11-04 8:09:34,2,1,1
143990.76400000002,2023-07-27 17:04:46,1,12,0,3056.0,1,51630.0,5.0,143539814.81399998,2024-11-04 8:07:28,0,0,0
525611.652,2023-05-08 17:54:56,1,41,2,1754.0,3,10160.0,5.0,15310498.221,2024-11-04 8:09:46,2,0,3
807068.5700000001,2023-04-17 16:10:19,1,21,1,1630.0,3,15960.0,5.0,26462102.525,2024-11-04 8:09:30,2,0,0
409770.67750000005,2023-03-30 16:00:25,1,4,0,3924.0,0,4360.0,5.0,77929969.76379998,2024-11-04 8:07:06,1,0,2
287885.32550000004,2023-07-10 16:17:21,1,8,0,4544.000000000001,4,51050.0,5.0,111448008.82079998,2024-11-04 8:11:30,1,0,2
571158.3727445242,2023-10-09 16:00:26,1,14,1,3180.0,2,38000.0,5.0,31484638.716399997,2024-11-04 8:07:48,0,0,0
593999.466,2023-06-05 17:29:48,1,5,2,3614.0,0,42640.0,5.0,14460887.599599998,2024-11-04 8:09:17,0,0,2
148231.42250000002,2023-12-22 17:49:57,1,41,1,4234.000000000001,0,45540.0,5.0,209434400.66779995,2024-11-04 8:07:50,1,0,3
281917.702,2023-09-08 16:28:54,1,32,0,3986.0000000000005,2,78890.0,5.0,59367219.893999994,2024-11-04 8:07:41,1,0,1
242926.66999999998,2023-05-26 16:00:45,1,35,1,1382.0,3,42350.0,5.0,14306318.270999996,2024-11-04 8:08:35,2,0,3
194456.519,2023-03-03 17:49:53,1,4,0,1506.0,3,13349.999999999998,5.0,10462317.422399998,2024-11-04 8:10:15,2,0,2
354929.94450000004,2023-06-26 16:46:41,1,10,1,3614.0,0,77730.0,5.0,17207580.1058,2024-11-04 8:11:06,0,0,2
865689.4375,2023-02-27 16:47:50,1,7,0,2870.0,1,50760.0,5.0,20179952.757799998,2024-11-04 8:10:45,0,0,2
1688665.014,2023-10-30 18:58:42,1,34,0,1568.0,3,8420.000000000002,5.0,3897360.8278000006,2024-11-04 8:07:37,2,1,3
678678.3165,2023-08-22 16:49:26,1,38,2,2788.0635172687576,1,47280.0,5.0,141340883.8746,2024-11-04 8:08:51,0,0,3
183730.14750000002,2023-07-12 16:54:53,1,20,1,1940.0,1,49020.0,5.0,5022786.2088,2024-11-04 8:07:32,2,0,0
84256.9635,2023-08-17 18:31:23,1,0,2,1692.0,3,24950.0,5.0,76071390.7194863,2024-11-04 8:12:22,2,0,2
188105.1255,2023-12-18 18:41:26,1,12,1,3366.0,1,47860.0,5.0,94072422.80299999,2024-11-04 8:08:36,0,0,0
1185197.1509999998,2023-02-16 17:05:58,1,4,0,2622.0,1,37130.0,5.0,106457308.85299999,2024-11-04 8:08:03,0,0,2
1705032.8045,2023-06-13 16:24:43,1,35,2,3862.0,2,29590.0,5.0,117468923.03359999,2024-11-04 8:10:57,1,1,3
206238.258,2023-12-04 18:01:53,1,29,1,1382.0,3,37420.0,5.0,8795676.240199998,2024-11-04 8:08:11,2,0,1
70172.6045,2023-08-07 16:49:34,1,29,0,3862.0,2,20020.000000000004,5.0,38427762.0418,2024-11-04 8:07:02,1,0,1
1104528.697,2023-06-12 18:30:51,1,28,2,2684.0,0,37420.0,5.0,3487357.873399999,2024-11-04 8:11:33,0,0,1
162891.4365,2023-05-22 17:27:11,1,38,0,2312.0,1,20310.0,5.0,70450539.96139999,2024-11-04 8:12:16,2,0,3
209730.565,2023-08-02 16:52:15,1,13,1,3490.0,0,7839.999999999999,5.0,200986495.09139997,2024-11-04 8:06:29,0,0,0
441489.26800000004,2023-05-01 16:23:40,1,2,2,4916.000000000001,2,35969.99999999999,5.0,66441109.76399999,2024-11-04 8:11:47,1,0,2
694470.452,2023-02-20 16:08:48,1,11,0,3366.0,2,32200.0,5.0,111193467.79939999,2024-11-04 8:10:23,0,0,0
234963.44249999998,2023-01-16 16:50:13,1,27,1,2870.0,0,28430.0,5.0,107938139.55259998,2024-11-04 8:07:54,0,0,1
1232918.9505,2023-08-14 16:36:43,1,23,0,4048.0000000000005,0,37130.0,5.0,169861379.66339996,2024-11-04 8:12:10,1,1,1
120619.17100000002,2023-05-08 16:24:00,1,15,1,1568.0,3,9000.0,5.0,15478307.848199999,2024-11-04 8:10:33,2,0,0
21990.281000000003,2023-10-09 16:50:41,1,6,2,4172.000000000001,2,21180.0,5.0,98614291.52499999,2024-11-04 8:07:19,1,0,2
125339.54199999999,2023-11-02 16:15:50,1,23,0,1754.0,3,15669.999999999998,5.0,136345720.8848,2024-11-04 8:11:09,2,0,1
163697.3535,2023-12-11 16:06:04,1,18,0,3862.0,2,7839.999999999999,5.0,90683501.43099998,2024-11-04 8:08:13,1,0,0
1394255.8585,2023-11-03 16:31:22,1,31,0,1134.0,3,80340.0,5.0,15007161.492399998,2024-11-04 8:10:14,3,1,1
250218.30000000005,2023-04-03 16:31:32,1,33,1,2808.0,1,18280.0,5.0,65178669.60759998,2024-11-04 8:09:41,0,0,3
130673.94499999999,2023-01-02 16:00:06,1,25,0,1258.0,3,13640.0,5.0,20571657.321999997,2024-11-04 8:10:15,2,0,1
125224.41100000001,2023-12-08 17:05:35,1,34,1,1630.0,3,20890.0,5.0,109799814.79619998,2024-11-04 8:10:54,2,0,3
367690.297,2023-07-28 17:19:48,1,17,1,3924.0,0,14800.000000000002,5.0,29480890.605800003,2024-11-04 8:07:04,1,0,0
408485.048,2023-05-19 18:44:23,1,14,2,2436.0,0,35390.0,5.0,104683555.14279999,2024-11-04 8:11:36,0,0,0
169588.223,2023-01-17 16:10:33,1,41,0,1878.0,1,40030.0,5.0,55160375.3568,2024-11-04 8:08:14,2,0,3
554739.795,2023-07-11 16:08:55,1,3,0,1692.0,3,59750.0,5.0,76071390.7194863,2024-11-04 8:09:54,2,0,2
748524.4565,2023-10-09 16:52:40,1,12,2,1630.0,1,14220.0,5.0,38935951.4802,2024-11-04 8:10:14,2,0,0
92661.5265,2023-09-25 17:58:54,1,36,2,2312.0,1,70190.0,5.0,132156133.36599998,2024-11-04 8:07:56,2,0,3
640569.9554999999,2023-07-31 17:46:50,1,14,0,3924.0,2,39160.0,5.0,24705308.2984,2024-11-04 8:11:07,1,0,0
192403.3495,2023-07-10 17:25:41,1,24,2,4916.000000000001,2,14800.000000000002,5.0,64117362.97599998,2024-11-04 8:10:38,1,0,1
85465.839,2023-10-16 16:23:58,1,35,0,1940.0,1,47570.0,5.0,5391431.825999999,2024-11-04 8:07:59,2,0,3
157672.1645,2023-12-18 18:25:05,1,13,1,1754.0,3,6100.000000000001,5.0,28460197.474399995,2024-11-04 8:09:37,2,0,0
858532.127,2023-12-18 16:32:56,1,5,2,2002.0,1,18860.0,5.0,91242420.55279998,2024-11-04 8:08:15,2,0,2
369820.2205,2023-10-16 16:51:25,1,25,1,4420.000000000001,2,45540.0,5.0,30315178.184999995,2024-11-04 8:11:39,1,0,1
280171.54850000003,2023-04-25 16:28:35,1,37,2,1630.0,3,78020.0,5.0,3299613.4145999993,2024-11-04 8:09:53,2,0,3
196375.369,2023-05-18 16:19:38,1,35,2,3180.0,0,22630.0,5.0,76071390.7194863,2024-11-04 8:09:36,0,0,3
15005.667000000003,2023-01-09 17:56:30,1,4,0,2250.0,1,79180.0,5.0,33331288.452599995,2024-11-04 8:09:35,2,0,2
152414.5155,2023-07-24 17:30:24,1,9,0,4606.000000000001,2,20890.0,5.0,97879678.10379998,2024-11-04 8:07:37,1,0,2
742537.6445,2023-01-31 16:51:55,1,33,1,3614.0,2,39740.0,5.0,27914072.348999996,2024-11-04 8:06:24,0,0,3
98283.757,2023-06-29 16:11:08,1,14,1,1444.0,3,23790.0,5.0,24763773.886599995,2024-11-04 8:10:07,2,0,0
491321.8025,2023-06-07 16:26:52,1,26,0,3366.0,2,10160.0,5.0,102801052.46319999,2024-11-04 8:11:46,0,0,1
14948.1015,2023-06-16 17:33:15,1,20,1,2126.0,0,86430.0,5.0,19635166.538999997,2024-11-04 8:09:15,2,0,0
448454.69350000005,2023-10-03 17:06:56,1,21,1,3924.0,0,3200.0000000000005,5.0,90681269.91999999,2024-11-04 8:08:48,1,0,0
338427.83450000006,2023-01-16 16:38:57,1,4,1,3428.0,2,36550.0,5.0,36014606.046399996,2024-11-04 8:07:09,0,0,2
235308.8355,2023-04-20 18:39:10,1,25,1,1320.0,3,44380.0,5.0,5341743.5144,2024-11-04 8:10:10,2,0,1
165808.0885,2023-03-27 17:54:30,1,14,0,4668.000000000001,2,36260.0,5.0,46545106.4554,2024-11-04 8:11:25,1,0,0
41389.8545,2023-10-26 16:11:13,1,37,0,3366.0,2,20600.0,5.0,112877068.46519998,2024-11-04 8:09:29,0,0,3
158631.5895,2023-08-25 16:40:17,1,25,1,1630.0,3,13349.999999999998,5.0,4323133.126599999,2024-11-04 8:07:11,2,0,1
1042837.6695000001,2023-08-14 17:18:07,1,20,0,1134.0,3,35390.0,5.0,91715649.65219998,2024-11-04 8:11:42,3,0,0
91107.258,2023-02-20 16:47:23,1,12,1,1506.0,3,19150.0,5.0,8710730.054799998,2024-11-04 8:08:50,2,0,0
124572.00200000001,2023-05-19 18:47:11,1,1,1,3614.0,1,68450.0,5.0,81550819.51239999,2024-11-04 8:11:10,0,0,2
7291.89,2023-08-01 16:13:25,1,5,2,4048.0000000000005,0,50470.0,5.0,85793665.76039998,2024-11-04 8:12:18,1,0,2
43251.139,2023-08-29 16:19:14,1,12,2,1630.0,1,12190.000000000002,5.0,106206784.55139998,2024-11-04 8:10:34,2,0,0
321350.06950000004,2023-12-01 17:45:19,1,34,0,2188.0,1,29880.0,5.0,34114400.0462,2024-11-04 8:12:04,2,0,3
750424.118,2023-04-28 17:12:06,1,14,2,3490.0,4,30460.0,5.0,102428836.42839998,2024-11-04 8:10:52,0,0,0
749829.2744999999,2023-10-30 16:02:32,1,32,2,2746.0,0,9870.0,5.0,81830502.2244,2024-11-04 8:09:06,0,0,1
975083.076,2023-03-28 18:19:10,1,23,0,2436.0,1,38000.0,5.0,83450281.67559998,2024-11-04 8:09:54,0,0,1
637691.6805,2023-06-20 17:05:38,1,18,0,1692.0,3,29300.0,5.0,2865807.6761999996,2024-11-04 8:11:27,2,0,0
694796.6564999999,2023-02-27 16:59:07,1,27,1,2002.0,1,9000.0,5.0,98041983.33719999,2024-11-04 8:07:38,2,0,1
81704.893,2023-02-06 16:32:53,1,38,2,1878.0,0,23210.0,5.0,200612940.14999998,2024-11-04 8:10:23,2,0,3
477141.501,2023-02-03 17:46:54,1,6,2,1754.0,1,32780.0,5.0,38254001.7186,2024-11-04 8:11:30,2,0,2
118527.62450000002,2023-09-28 17:06:32,1,5,1,3490.0,0,14220.0,5.0,183760569.07799998,2024-11-04 8:11:35,0,0,2
516017.402,2023-08-14 16:32:28,1,6,1,1816.0,1,42930.0,5.0,130400380.51119997,2024-11-04 8:06:36,2,0,2
240125.149,2023-08-28 17:19:18,1,3,1,1258.0,3,9000.0,5.0,27450364.363199998,2024-11-04 8:10:42,2,0,2
91337.52,2023-02-23 18:42:51,1,2,2,3304.0,1,33360.0,5.0,20567343.067399997,2024-11-04 8:08:20,0,0,2
1137532.9170000001,2023-09-14 17:25:49,1,22,2,4606.000000000001,2,71930.0,5.0,111709244.37519997,2024-11-04 8:12:14,1,0,1
714771.885,2023-10-16 18:15:48,1,26,0,1382.0,3,61200.0,5.0,58046462.9168,2024-11-04 8:10:26,2,0,1
9057.232,2023-04-17 16:03:52,1,13,1,2002.0,1,5810.0,5.0,71289588.0974,2024-11-04 8:09:28,2,0,0
278099.1905,2023-05-16 16:32:00,1,14,1,2622.0,1,21470.0,5.0,102463945.5348,2024-11-04 8:09:18,0,0,0
607431.416,2023-08-29 18:30:14,1,10,2,1754.0,1,75700.0,5.0,128587352.20739998,2024-11-04 8:09:57,2,0,2
17615.303,2023-07-06 18:10:59,1,37,2,1382.0,4,40610.0,5.0,13200530.186799997,2024-11-04 8:09:48,2,0,3
808315.8225,2023-01-05 16:13:59,1,13,2,1568.0,3,19150.0,5.0,106736098.96059997,2024-11-04 8:07:46,2,0,0
356349.89350000006,2023-08-07 16:15:16,1,41,1,2994.0,1,56270.0,5.0,39868425.5434,2024-11-04 8:09:41,0,0,3
569956.2755,2023-09-08 17:08:30,1,2,2,3800.0,2,43800.0,5.0,16195217.948799998,2024-11-04 8:10:10,1,0,2
190964.212,2023-04-10 17:49:04,1,36,0,3242.0,1,36840.0,5.0,56503298.6766,2024-11-04 8:11:40,0,0,3
1690698.995,2023-11-13 16:46:06,1,31,1,1754.0,4,4650.0,5.0,148048657.17319998,2024-11-04 8:08:10,2,1,1
268044.41650000005,2023-06-15 17:22:42,1,16,2,3242.0,1,52210.0,5.0,142339856.96559998,2024-11-04 8:07:56,0,0,0
81973.532,2023-08-17 16:55:10,1,26,0,2312.0,1,41480.0,5.0,76071390.7194863,2024-11-04 8:06:59,2,0,1
216293.032,2023-03-27 16:34:18,1,42,1,1940.0,0,4940.0,5.0,143263107.45,2024-11-04 8:12:19,2,0,3
1091595.648,2023-02-10 16:28:47,1,26,1,1196.0,3,30460.0,5.0,19456794.4264,2024-11-04 8:08:34,2,0,1
362720.47550000006,2023-04-20 17:54:10,1,28,0,1754.0,3,14510.000000000002,5.0,28510778.3904,2024-11-04 8:09:07,2,0,1
383386.49000000005,2023-07-24 16:18:50,1,11,0,1258.0,3,47280.0,5.0,76071390.7194863,2024-11-04 8:11:34,2,0,0
362816.41800000006,2023-03-13 16:13:13,1,24,1,4234.000000000001,0,69030.0,5.0,160532027.24199995,2024-11-04 8:08:48,1,0,1
543322.6375,2023-08-11 16:31:43,1,3,2,1506.0,3,52210.0,5.0,8982528.0946,2024-11-04 8:11:16,2,0,2
291320.06700000004,2023-07-17 16:32:45,1,6,0,3180.0,2,30460.0,5.0,32686084.238799997,2024-11-04 8:11:54,0,0,2
841588.6815,2023-10-30 17:48:09,1,38,2,2312.0,1,29880.0,5.0,133807302.73859997,2024-11-04 8:09:32,2,0,3
1133215.5045,2023-06-28 16:07:37,1,25,0,4916.000000000001,4,26980.0,5.0,47971637.054,2024-11-04 8:07:19,1,0,1
122307.759,2023-01-02 16:45:05,1,6,2,3924.0,2,9000.0,5.0,64511596.58599998,2024-11-04 8:08:53,1,0,2
961631.9375,2023-08-21 18:07:14,1,31,1,2932.0,1,60330.0,5.0,131240321.25159998,2024-11-04 8:11:33,0,0,1
17173.9675,2023-10-04 16:01:18,1,28,2,4730.000000000001,2,29590.0,5.0,49090962.971599996,2024-11-04 8:09:45,1,0,1
333112.62000000005,2023-11-28 16:38:08,1,2,2,1320.0,3,46410.0,5.0,6269754.5556,2024-11-04 8:09:35,2,0,2
286676.45000000007,2023-05-02 16:30:52,1,6,0,3304.0,2,35680.0,5.0,15400800.032799998,2024-11-04 8:10:16,0,0,2
1609090.3045,2023-06-26 16:08:25,1,31,0,2560.0,0,79180.0,5.0,76071390.7194863,2024-11-04 8:11:25,0,1,1
1389593.0529999998,2023-02-06 16:07:26,1,13,1,2560.0,0,38870.0,5.0,162495459.3872,2024-11-04 8:08:21,0,1,0
239818.133,2023-02-21 16:52:16,1,42,0,1506.0,3,22630.0,5.0,9550968.329999998,2024-11-04 8:08:27,2,0,3
935094.242,2023-10-19 18:11:23,1,18,1,3242.0,0,47570.0,5.0,114669418.10039997,2024-11-04 8:09:23,0,0,0
394611.76250000007,2023-07-13 16:44:25,1,15,1,3862.0,2,41770.0,5.0,53290964.208399996,2024-11-04 8:09:27,1,0,0
75622.1385,2023-11-27 16:27:56,1,21,1,1568.0,3,38290.0,5.0,13715116.623399999,2024-11-04 8:11:02,2,0,0
487388.1600000001,2023-05-15 17:33:32,1,26,1,2188.0,0,18280.0,5.0,86114557.04219998,2024-11-04 8:08:07,2,0,1
838153.9400000001,2023-11-16 16:30:01,1,15,1,2250.0,1,61780.0,5.0,67174979.3482,2024-11-04 8:06:59,2,0,0
431223.4205,2023-02-09 16:27:52,1,24,1,4730.000000000001,2,18280.0,5.0,112347605.2886,2024-11-04 8:08:39,1,0,1
254094.377,2023-07-24 16:22:38,1,10,0,1134.0,3,47570.0,5.0,10806416.418599997,2024-11-04 8:11:58,3,0,2
159571.826,2023-08-16 16:11:56,1,20,0,3800.0,2,51340.0,5.0,45610252.1138,2024-11-04 8:08:46,1,0,0
1181205.9430000002,2023-09-25 16:40:00,1,17,0,2622.0,0,38580.0,5.0,213377183.06999996,2024-11-04 8:10:55,0,0,0
15255.117500000002,2023-01-09 16:45:12,1,31,0,4916.000000000001,2,18860.0,5.0,83773999.53799999,2024-11-04 8:10:06,1,0,1
958427.458,2023-01-17 16:57:06,1,5,0,1506.0,3,38580.0,5.0,18486235.9088,2024-11-04 8:08:44,2,0,2
266375.01700000005,2023-10-16 16:12:20,1,13,2,4792.000000000001,2,15380.000000000002,5.0,46121268.13279999,2024-11-04 8:11:48,1,0,0
560457.968,2023-12-29 18:07:04,1,8,0,4482.000000000001,2,9290.0,5.0,118277325.08519998,2024-11-04 8:09:34,1,0,2
122768.283,2023-10-30 16:01:43,1,3,2,3366.0,0,74830.0,5.0,118331476.41879998,2024-11-04 8:06:53,0,0,2
451332.9685000001,2023-10-16 16:44:52,1,4,1,4172.000000000001,0,21470.0,5.0,88466272.10139997,2024-11-04 8:10:59,1,0,2
387089.8705,2023-09-05 18:45:22,1,3,2,3552.0,1,22630.0,5.0,98940984.73539999,2024-11-04 8:12:07,0,0,2
309529.95350000006,2023-09-11 16:24:57,1,26,0,1754.0,3,3780.0000000000005,5.0,18873774.985799998,2024-11-04 8:08:54,2,0,1
35326.2885,2023-12-01 17:26:46,1,1,1,3304.0,0,48730.000000000015,5.0,123291679.0696,2024-11-04 8:11:30,0,0,2
556505.137,2023-09-25 17:48:55,1,25,1,3428.0,1,71350.0,5.0,70615671.77539998,2024-11-04 8:07:56,0,0,1
92201.0025,2023-05-18 17:34:20,1,27,1,1692.0,1,11029.999999999998,5.0,79367062.84779999,2024-11-04 8:09:07,2,0,1
689673.327,2023-05-29 16:17:37,1,3,1,3428.0,0,8710.0,5.0,26264241.882999998,2024-11-04 8:06:42,0,0,2
63149.61349999999,2023-05-04 16:37:01,1,13,2,1196.0,3,73960.0,5.0,6356932.252,2024-11-04 8:06:44,2,0,0
61038.8785,2023-04-06 17:41:53,1,13,2,3180.0,2,43220.0,5.0,20925723.733999997,2024-11-04 8:06:48,0,0,0
422531.03,2023-09-11 16:25:04,1,4,2,1754.0,3,29590.0,5.0,15994828.261,2024-11-04 8:11:18,2,0,2
272304.26350000006,2023-01-19 17:08:04,1,24,1,1444.0,3,14220.0,5.0,11782033.027799997,2024-11-04 8:09:42,2,0,1
183883.6555,2023-12-01 16:01:26,1,42,2,1692.0,3,26400.0,5.0,25683305.186,2024-11-04 8:08:23,2,0,3
97381.8975,2023-08-14 18:14:23,1,4,0,3862.0,0,53660.0,5.0,123052609.85779998,2024-11-04 8:07:41,1,0,2
355121.82950000005,2023-12-19 16:57:40,1,7,1,1382.0,3,46120.0,5.0,9467956.1208,2024-11-04 8:07:39,2,0,2
